"ENSMUSG00000028017",43,43,35,31,30,17,30,32,15,25,29,49
"ENSMUSG00000028018",504,121,155,405,137,224,141,339,97,227,309,342
"ENSMUSG00000028019",778,258,126,497,238,331,159,432,128,275,391,596
"ENSMUSG00000028020",1227,496,545,890,476,532,431,767,244,445,724,1102
"ENSMUSG00000028023",1,5,0,4,0,1,1,4,2,2,6,0
"ENSMUSG00000028024",904,550,345,985,436,463,235,775,217,523,593,717
"ENSMUSG00000028028",460,206,207,398,214,284,175,248,105,246,251,389
"ENSMUSG00000028029",549,243,275,598,208,303,192,417,161,337,355,445
"ENSMUSG00000028030",1907,905,852,1784,820,1123,651,1644,588,965,1256,1650
"ENSMUSG00000028031",184,68,92,194,71,79,41,157,64,70,90,170
"ENSMUSG00000028032",1695,562,652,1783,581,1054,510,1587,510,936,1113,1290
"ENSMUSG00000028033",73,50,84,60,48,28,30,37,15,27,37,80
"ENSMUSG00000028034",4329,2712,2813,4325,2550,2436,1466,3848,1215,2277,2948,4177
"ENSMUSG00000028035",1826,854,873,1830,870,1075,583,1583,571,1061,1185,1391
"ENSMUSG00000028036",20,8,0,22,3,9,4,13,2,1,9,5
"ENSMUSG00000028037",946,315,350,964,324,580,213,704,289,591,569,691
"ENSMUSG00000028039",22,2,7,14,4,3,4,18,1,6,12,14
"ENSMUSG00000028040",58,13,11,46,17,26,16,34,10,28,47,54
"ENSMUSG00000028041",2466,682,621,2004,878,1125,767,1526,545,969,1543,2016
"ENSMUSG00000028042",2548,904,884,3182,1013,1793,676,2611,794,1575,1740,1506
"ENSMUSG00000028044",297,69,70,373,73,204,93,338,109,231,247,208
"ENSMUSG00000028047",139,79,64,125,70,108,68,73,38,60,78,196
"ENSMUSG00000028048",1121,469,440,1133,524,568,385,977,289,559,739,921
"ENSMUSG00000028049",1460,558,538,1773,758,1003,457,1429,484,986,1093,1015
"ENSMUSG00000028051",150,60,90,291,59,158,42,198,72,169,132,150
"ENSMUSG00000028053",9162,5066,5139,9079,5056,5455,3133,7537,2733,4822,5946,7667
"ENSMUSG00000028057",984,328,365,1076,453,535,324,894,291,518,689,638
"ENSMUSG00000028059",1224,518,522,1030,590,603,380,790,327,560,698,1294
"ENSMUSG00000028060",1633,735,776,1895,736,1092,656,1300,468,1165,1188,1443
"ENSMUSG00000028062",632,334,354,677,349,316,205,589,206,373,479,513
"ENSMUSG00000028063",2607,840,928,2532,910,1469,993,2072,708,1403,1772,2207
"ENSMUSG00000028064",381,187,99,372,146,165,81,309,110,163,203,380
"ENSMUSG00000028066",495,191,215,449,202,243,138,384,117,224,311,306
"ENSMUSG00000028068",73,16,13,64,24,61,16,59,25,39,29,40
"ENSMUSG00000028069",162,121,110,196,108,108,42,110,72,107,78,108
"ENSMUSG00000028070",1211,538,526,1286,641,698,442,1185,384,655,790,841
"ENSMUSG00000028071",33,15,18,45,14,10,7,14,8,17,16,34
"ENSMUSG00000028072",701,248,345,428,294,240,364,197,92,218,331,716
"ENSMUSG00000028073",1427,374,393,1275,594,843,517,997,309,678,799,1326
"ENSMUSG00000028076",2538,244,95,6529,105,2925,118,6355,1743,3034,3489,237
"ENSMUSG00000028078",392,251,282,504,249,308,257,309,130,301,290,531
"ENSMUSG00000028080",3914,1794,1981,3996,1960,2260,1427,3135,1040,2115,2726,3419
"ENSMUSG00000028081",6554,1460,1725,6036,2301,3455,2062,5216,1589,3509,4433,4169
"ENSMUSG00000028082",1156,508,472,921,533,523,336,813,343,572,650,894
"ENSMUSG00000028085",558,184,194,600,230,334,159,519,181,314,375,365
"ENSMUSG00000028086",1192,639,660,1197,610,622,427,999,332,653,798,1138
"ENSMUSG00000028088",751,352,325,699,325,352,247,611,165,362,499,733
"ENSMUSG00000028089",515,215,169,535,209,268,170,461,159,302,312,407
"ENSMUSG00000028093",712,334,227,827,403,463,256,616,194,409,556,576
"ENSMUSG00000028096",1451,515,562,1470,570,839,434,1246,433,722,957,1193
"ENSMUSG00000028098",1215,410,547,1193,522,619,420,1016,355,622,797,790
"ENSMUSG00000028099",606,367,298,777,389,432,244,643,198,388,542,455
"ENSMUSG00000028100",28,17,11,12,9,18,9,8,9,21,4,17
"ENSMUSG00000028101",974,336,358,948,410,598,381,705,251,509,646,822
"ENSMUSG00000028102",530,149,180,614,164,331,139,452,145,266,375,334
"ENSMUSG00000028104",598,286,277,662,329,333,275,508,168,325,353,586
"ENSMUSG00000028106",3833,1928,1863,3870,2015,2126,1209,3171,1112,2150,2544,3249
"ENSMUSG00000028107",1023,364,356,1294,401,800,354,999,347,702,837,982
"ENSMUSG00000028108",11638,3881,4511,11687,5923,6445,3408,8955,3051,5798,7788,7658
"ENSMUSG00000028109",0,0,0,0,0,0,2,0,0,0,1,1
"ENSMUSG00000028111",222,109,145,117,150,95,85,97,28,67,103,374
"ENSMUSG00000028114",844,472,445,806,413,462,333,672,251,470,549,635
"ENSMUSG00000028115",4,2,4,2,1,1,1,2,1,2,4,6
"ENSMUSG00000028116",4,3,1,0,3,0,4,0,0,0,0,3
"ENSMUSG00000028121",2476,726,910,2216,919,1497,786,1840,579,1243,1606,1638
"ENSMUSG00000028124",2427,694,934,2462,693,1317,691,2086,705,1368,1743,1639
"ENSMUSG00000028125",40,4,4,51,5,34,6,80,19,45,26,16
"ENSMUSG00000028126",2407,683,855,1973,897,1277,734,1619,567,1242,1471,1530
"ENSMUSG00000028127",2738,1015,941,3148,817,1609,838,2827,797,1654,1874,2045
"ENSMUSG00000028128",309,183,125,345,151,148,109,271,62,189,245,326
"ENSMUSG00000028132",7063,1785,2898,5293,2303,3096,2246,4447,1331,2712,3988,5085
"ENSMUSG00000028133",122,81,82,164,78,106,53,93,56,81,82,147
"ENSMUSG00000028134",1430,962,1066,1317,671,857,574,1001,366,670,887,1429
"ENSMUSG00000028136",2950,903,1078,2949,1064,1738,954,2601,843,1665,1988,2332
"ENSMUSG00000028137",858,751,900,892,773,488,391,668,223,426,486,1335
"ENSMUSG00000028138",2793,767,887,3305,887,1811,801,2783,796,1771,1919,1891
"ENSMUSG00000028139",32,33,38,50,32,18,14,29,13,10,20,86
"ENSMUSG00000028140",1103,372,410,1195,386,574,394,934,276,592,777,844
"ENSMUSG00000028141",11,6,6,2,3,0,0,0,0,1,0,2
"ENSMUSG00000028145",227,115,133,201,86,113,89,142,55,94,124,165
"ENSMUSG00000028148",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028149",2908,787,1065,2869,961,1626,909,2360,795,1473,1714,2064
"ENSMUSG00000028150",705,320,321,775,297,533,278,544,152,443,418,934
"ENSMUSG00000028152",3144,867,1003,2478,1038,1514,1090,1921,611,1253,1828,2238
"ENSMUSG00000028156",2417,742,937,2583,766,1442,702,2081,675,1376,1602,1577
"ENSMUSG00000028158",244,103,121,254,103,181,103,198,78,142,159,214
"ENSMUSG00000028159",479,199,249,296,227,159,209,283,105,183,274,356
"ENSMUSG00000028161",2735,1288,1620,3082,1169,1783,890,2511,909,1793,1948,2014
"ENSMUSG00000028163",2366,823,825,2677,1056,1477,729,2049,748,1468,1617,1961
"ENSMUSG00000028164",958,280,363,773,339,424,297,580,180,381,577,713
"ENSMUSG00000028165",1631,561,734,1583,541,826,602,1432,424,894,1029,1197
"ENSMUSG00000028167",77,21,7,43,20,26,16,50,14,28,38,68
"ENSMUSG00000028172",0,0,0,1,1,1,0,0,0,0,0,0
"ENSMUSG00000028173",4158,1211,1519,3598,1262,2035,1323,3040,856,1899,2555,3044
"ENSMUSG00000028174",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028175",12,3,4,11,4,5,1,14,5,8,3,10
"ENSMUSG00000028176",0,3,12,5,4,2,1,3,2,1,2,6
"ENSMUSG00000028177",1,0,0,3,0,1,0,2,2,1,4,0
"ENSMUSG00000028179",252,71,84,179,81,110,75,158,54,88,161,173
"ENSMUSG00000028180",2405,1001,1225,2193,888,1309,815,1912,597,1302,1548,1845
"ENSMUSG00000028182",40,16,28,48,19,15,15,29,9,32,29,48
"ENSMUSG00000028184",4380,1637,1681,4975,1829,2867,1399,3936,1246,2458,3051,3659
"ENSMUSG00000028185",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028186",0,1,14,0,0,2,31,0,0,15,0,18
"ENSMUSG00000028187",515,256,262,578,241,260,187,442,138,289,353,352
"ENSMUSG00000028188",71,91,65,63,47,47,35,79,16,40,60,105
"ENSMUSG00000028189",647,225,268,662,200,317,187,510,154,377,414,495
"ENSMUSG00000028191",695,199,260,611,238,413,238,493,173,362,482,593
"ENSMUSG00000028194",62,31,30,59,26,22,23,24,16,21,27,56
"ENSMUSG00000028195",253,306,166,120,300,133,187,177,27,103,159,565
"ENSMUSG00000028197",1,0,1,0,1,0,0,3,3,4,0,0
"ENSMUSG00000028199",479,120,161,530,130,291,137,408,144,310,355,397
"ENSMUSG00000028207",4529,2078,2055,4576,1781,2559,1490,4171,1223,2473,2959,3817
"ENSMUSG00000028211",4295,1452,1648,4163,1221,3124,1501,3538,965,2588,2899,3826
"ENSMUSG00000028212",48,22,22,50,9,28,22,55,22,35,37,25
"ENSMUSG00000028214",1138,451,363,993,498,651,362,729,286,603,651,1313
"ENSMUSG00000028217",2,4,0,9,5,3,2,6,1,8,4,14
"ENSMUSG00000028218",736,421,466,652,338,420,270,574,189,347,473,551
"ENSMUSG00000028221",1667,567,799,1527,784,949,469,1278,382,846,1049,1347
"ENSMUSG00000028222",2,4,9,16,1,8,5,13,1,0,7,2
"ENSMUSG00000028223",2092,955,594,2371,677,1185,659,2124,598,1105,1417,1606
"ENSMUSG00000028224",742,317,254,691,284,356,229,571,208,375,468,553
"ENSMUSG00000028226",183,147,155,134,141,91,109,113,40,75,124,270
"ENSMUSG00000028228",4914,1596,2106,5111,1555,2828,1400,4466,1300,2630,3090,4048
"ENSMUSG00000028229",300,165,165,288,111,143,111,252,82,154,193,276
"ENSMUSG00000028232",692,202,272,696,243,389,219,503,149,362,446,489
"ENSMUSG00000028233",1066,469,514,1023,434,659,340,843,315,605,692,843
"ENSMUSG00000028234",2598,827,839,2973,1025,1357,911,2413,719,1424,1911,1978
"ENSMUSG00000028236",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028238",709,648,775,109,673,82,316,51,39,107,321,1660
"ENSMUSG00000028240",0,0,0,2,1,0,12,2,2,2,5,5
"ENSMUSG00000028243",1748,685,814,1718,726,1119,537,1628,470,993,1108,1369
"ENSMUSG00000028244",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028245",1733,840,764,1899,810,1053,640,1442,475,954,1202,1589
"ENSMUSG00000028246",488,347,387,464,294,305,233,303,111,256,325,438
"ENSMUSG00000028247",485,206,171,487,187,274,170,442,131,251,300,336
"ENSMUSG00000028248",2701,2365,2075,2657,1860,1701,1303,2099,861,1321,1765,3230
"ENSMUSG00000028249",7087,1761,2416,7427,1921,4370,2085,6450,1942,4063,4825,5818
"ENSMUSG00000028251",183,86,72,227,81,142,69,225,78,150,168,142
"ENSMUSG00000028252",999,464,621,901,357,616,294,781,243,488,580,803
"ENSMUSG00000028255",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028256",388,346,306,440,270,220,184,357,92,215,273,487
"ENSMUSG00000028259",10,9,2,12,9,0,4,9,0,4,11,18
"ENSMUSG00000028261",696,270,279,816,196,466,197,627,219,357,449,375
"ENSMUSG00000028262",2,0,0,0,1,0,0,1,0,0,0,1
"ENSMUSG00000028264",6,3,1,9,7,0,4,1,2,3,8,26
"ENSMUSG00000028266",1599,624,650,2210,642,1258,388,1628,611,1183,1225,936
"ENSMUSG00000028268",702,206,264,960,166,434,193,633,253,575,545,329
"ENSMUSG00000028270",1088,350,365,1670,289,727,244,1109,481,903,871,610
"ENSMUSG00000028271",924,297,398,1258,372,680,351,1065,351,614,677,648
"ENSMUSG00000028273",2169,736,739,2627,726,1536,603,2301,723,1350,1494,1569
"ENSMUSG00000028274",1402,495,590,1306,556,698,492,1275,355,709,942,1041
"ENSMUSG00000028277",2349,886,1000,2319,889,1401,711,1893,645,1220,1492,1896
"ENSMUSG00000028278",1016,462,603,818,496,453,391,561,186,370,533,1176
"ENSMUSG00000028280",0,0,1,1,1,0,0,0,0,1,1,2
"ENSMUSG00000028282",760,396,396,721,371,406,227,651,197,459,534,623
"ENSMUSG00000028284",3320,1232,1299,3102,1223,2012,1046,2660,833,1790,2209,2554
"ENSMUSG00000028287",2,0,0,0,0,0,0,0,0,0,0,3
"ENSMUSG00000028289",291,240,246,219,224,142,153,176,47,133,181,454
"ENSMUSG00000028291",1130,392,493,1144,476,650,342,851,369,629,632,829
"ENSMUSG00000028292",607,247,299,686,242,377,246,454,177,339,404,462
"ENSMUSG00000028293",1040,245,294,1031,251,616,328,1030,243,551,694,814
"ENSMUSG00000028294",4,5,6,0,4,0,0,1,0,0,1,4
"ENSMUSG00000028295",212,92,119,215,129,110,71,184,74,111,144,188
"ENSMUSG00000028298",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028300",495,260,229,438,222,247,186,400,99,248,385,464
"ENSMUSG00000028307",0,2,16,0,0,3,36,0,0,6,0,39
"ENSMUSG00000028309",1543,800,860,1682,719,905,602,1361,442,872,1002,1466
"ENSMUSG00000028310",0,1,3,2,4,0,1,2,0,0,0,3
"ENSMUSG00000028312",488,238,241,491,161,332,133,478,156,295,318,380
"ENSMUSG00000028314",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000028318",195,70,81,276,84,123,82,173,61,122,139,143
"ENSMUSG00000028322",249,128,149,298,138,129,79,214,95,119,139,165
"ENSMUSG00000028327",115,87,77,37,89,22,47,20,8,21,49,205
"ENSMUSG00000028328",373,208,236,276,203,136,137,162,94,162,236,253
"ENSMUSG00000028329",128,128,96,139,119,72,69,129,51,83,115,156
"ENSMUSG00000028330",1412,488,496,1530,510,895,444,1209,412,898,1021,1012
"ENSMUSG00000028331",166,50,50,147,59,66,47,90,47,59,91,125
"ENSMUSG00000028332",0,0,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000028333",1434,637,579,1771,507,712,498,1494,491,894,1066,1047
"ENSMUSG00000028334",664,203,216,560,258,382,190,460,154,266,425,562
"ENSMUSG00000028337",633,169,180,534,241,294,173,353,174,276,476,503
"ENSMUSG00000028339",2882,1334,1012,2910,1348,1522,859,2093,765,1569,1779,2447
"ENSMUSG00000028341",4147,1669,1938,5732,2016,3919,1549,3442,1322,3641,2512,3013
"ENSMUSG00000028343",1952,771,961,1977,721,1154,543,1704,564,1030,1305,1455
"ENSMUSG00000028344",1233,530,579,1173,544,672,410,910,297,638,802,1095
"ENSMUSG00000028345",903,345,426,950,329,553,299,791,304,508,526,691
"ENSMUSG00000028347",58,57,23,47,27,37,26,78,26,37,43,51
"ENSMUSG00000028348",0,1,0,2,1,0,1,3,0,0,0,4
"ENSMUSG00000028351",100,88,77,100,58,45,31,46,27,55,78,117
"ENSMUSG00000028354",493,362,416,511,288,317,261,325,112,263,349,427
"ENSMUSG00000028356",0,2,3,0,0,6,16,0,0,3,1,16
"ENSMUSG00000028357",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028358",706,293,329,398,389,266,268,424,147,281,398,802
"ENSMUSG00000028359",67,26,36,97,18,58,46,41,22,35,41,50
"ENSMUSG00000028360",5,1,2,7,1,3,1,2,0,0,6,1
"ENSMUSG00000028362",23,9,3,25,11,26,12,21,2,8,18,21
"ENSMUSG00000028364",1529,333,334,3064,528,2046,232,2330,849,2168,1471,733
"ENSMUSG00000028367",2175,434,566,2329,571,1301,669,2211,732,1178,1541,1624
"ENSMUSG00000028369",2313,848,778,1493,1251,939,702,1345,525,809,1276,2808
"ENSMUSG00000028370",94,76,65,53,87,32,30,47,23,32,36,178
"ENSMUSG00000028373",231,56,90,240,64,149,69,165,62,130,117,160
"ENSMUSG00000028378",561,197,245,292,237,153,219,278,79,153,286,463
"ENSMUSG00000028381",4293,1243,1766,3236,1698,1853,1431,2704,858,1711,2512,3131
"ENSMUSG00000028382",8404,3247,4102,8071,2980,4990,2525,6830,2250,4544,5412,6739
"ENSMUSG00000028383",2369,1014,1076,1859,913,1087,819,1738,561,1111,1440,1610
"ENSMUSG00000028385",587,301,252,465,275,295,245,432,168,266,329,628
"ENSMUSG00000028386",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028389",463,206,248,297,217,182,153,294,111,140,267,360
"ENSMUSG00000028391",105,40,52,105,63,55,45,77,27,42,62,117
"ENSMUSG00000028392",497,98,141,116,181,87,186,152,58,83,173,267
"ENSMUSG00000028393",2458,715,1000,2158,1113,1060,874,1680,590,1167,1573,1428
"ENSMUSG00000028394",1243,381,427,1371,403,740,415,1194,370,776,835,747
"ENSMUSG00000028396",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028397",1559,642,661,1417,603,850,468,1099,366,780,902,1294
"ENSMUSG00000028398",382,120,112,435,149,230,116,360,116,243,249,287
"ENSMUSG00000028399",9275,3605,3574,10407,4120,6212,2660,8546,3162,6021,6268,6950
"ENSMUSG00000028402",5453,2733,2591,5484,3024,3242,1759,5022,1619,2978,3480,5164
"ENSMUSG00000028403",1462,577,689,1508,504,933,532,1362,473,907,1034,1245
"ENSMUSG00000028405",2673,1102,775,4169,867,2167,684,3596,1099,2199,2205,1605
"ENSMUSG00000028407",178,51,38,159,37,103,45,161,43,99,122,150
"ENSMUSG00000028409",2001,706,777,2098,743,1175,658,1716,558,1117,1318,1266
"ENSMUSG00000028410",2472,913,1078,2973,871,1710,834,2533,814,1507,1601,1898
"ENSMUSG00000028411",497,199,223,603,285,330,194,512,163,340,299,436
"ENSMUSG00000028412",3932,1102,1335,3401,1236,2007,1241,2791,869,1823,2547,2802
"ENSMUSG00000028413",5493,1188,1475,6566,1483,3739,1275,5707,2025,3828,4092,3000
"ENSMUSG00000028414",1425,613,635,1575,614,714,442,1413,422,812,975,1175
"ENSMUSG00000028415",6,0,1,16,1,5,0,15,5,7,13,0
"ENSMUSG00000028416",1645,796,640,2048,623,1106,481,2021,679,1093,1399,1125
"ENSMUSG00000028417",1,1,2,4,3,0,1,3,0,0,5,0
"ENSMUSG00000028419",1482,530,731,1711,562,915,493,1513,460,914,947,1227
"ENSMUSG00000028420",424,102,96,521,93,267,115,416,100,257,304,271
"ENSMUSG00000028423",6152,2418,1957,4469,2516,2612,2274,3818,1259,2314,3593,4669
"ENSMUSG00000028426",4314,2119,2087,4472,2001,2676,1345,3514,1146,2387,2859,2819
"ENSMUSG00000028427",57,252,2,105,28,43,26,63,14,23,28,105
"ENSMUSG00000028430",3277,886,1039,3938,1096,2518,964,2943,1105,2086,2225,2244
"ENSMUSG00000028431",1467,477,516,1756,537,945,539,1467,413,941,1066,1323
"ENSMUSG00000028433",2549,1460,1373,2671,1596,1537,800,2078,828,1338,1641,1877
"ENSMUSG00000028434",111,64,57,82,63,65,58,89,30,58,76,120
"ENSMUSG00000028435",2,2,0,2,1,0,3,1,0,2,2,4
"ENSMUSG00000028436",1992,530,590,2330,568,1214,610,1975,591,1222,1505,1562
"ENSMUSG00000028437",1533,631,611,1642,653,870,460,1312,446,798,1105,1236
"ENSMUSG00000028438",74,53,47,58,58,52,33,79,14,23,46,66
"ENSMUSG00000028439",910,485,580,1001,517,537,415,738,250,521,600,1087
"ENSMUSG00000028441",4,1,2,5,6,4,0,1,1,1,1,5
"ENSMUSG00000028443",240,109,86,238,93,116,59,193,80,119,153,182
"ENSMUSG00000028444",1433,775,959,1369,892,759,546,850,426,695,831,1287
"ENSMUSG00000028445",81,27,19,101,26,40,36,51,30,44,51,78
"ENSMUSG00000028447",1175,243,313,1304,376,771,324,989,368,689,844,711
"ENSMUSG00000028451",1,1,0,0,0,1,0,0,0,2,0,0
"ENSMUSG00000028452",6867,1870,2086,8786,2134,4542,2021,8066,2335,4547,5483,5001
"ENSMUSG00000028453",207,33,57,236,68,120,67,182,75,122,150,144
"ENSMUSG00000028454",534,121,140,557,183,288,170,442,115,262,300,466
"ENSMUSG00000028455",1343,268,307,2001,378,958,405,1617,475,1019,1069,872
"ENSMUSG00000028456",1050,525,558,935,454,470,401,567,234,487,615,1162
"ENSMUSG00000028457",43,23,24,38,30,22,17,16,11,13,29,45
"ENSMUSG00000028458",1646,510,576,1571,679,953,593,1212,387,898,1009,1210
"ENSMUSG00000028459",165,67,58,132,92,58,70,88,55,87,127,140
"ENSMUSG00000028460",2,0,0,7,0,1,0,1,0,0,1,3
"ENSMUSG00000028461",703,287,300,720,322,325,227,586,191,290,461,464
"ENSMUSG00000028463",10,1,5,15,5,4,1,12,2,3,4,8
"ENSMUSG00000028464",387,390,305,331,382,156,154,263,150,128,211,402
"ENSMUSG00000028465",20387,6778,7717,26875,8516,14739,6340,21535,7444,13430,14749,17504
"ENSMUSG00000028466",1598,388,478,2077,402,1116,547,1677,511,1102,1171,990
"ENSMUSG00000028467",597,216,229,543,276,312,222,429,150,334,361,569
"ENSMUSG00000028468",2559,818,919,2477,1013,1359,849,1941,622,1259,1522,1937
"ENSMUSG00000028469",2429,1000,1033,1847,1197,1080,912,1160,457,895,1235,2087
"ENSMUSG00000028470",342,94,93,420,99,195,151,299,75,171,231,284
"ENSMUSG00000028475",92,61,39,82,37,52,31,58,21,52,61,72
"ENSMUSG00000028476",2483,784,858,1633,1089,1042,736,1292,473,842,1342,2302
"ENSMUSG00000028478",2049,872,743,2154,948,1050,646,1753,573,890,1357,1333
"ENSMUSG00000028479",1024,393,447,1113,404,554,314,835,253,558,686,800
"ENSMUSG00000028480",111,43,40,108,41,75,31,130,38,54,84,171
"ENSMUSG00000028483",792,732,617,734,501,401,348,515,249,396,448,850
"ENSMUSG00000028484",1756,1321,1331,1748,1227,942,614,1464,508,922,1152,1611
"ENSMUSG00000028487",488,300,66,492,263,297,101,453,152,234,351,439
"ENSMUSG00000028488",972,374,451,831,371,457,350,678,220,359,550,898
"ENSMUSG00000028492",2,0,1,0,2,0,0,1,0,1,0,0
"ENSMUSG00000028494",4891,1672,1477,6287,1445,3239,1303,5366,1556,3249,3271,3562
"ENSMUSG00000028495",457,341,303,488,302,258,150,313,139,221,345,334
"ENSMUSG00000028496",1165,489,535,1162,468,668,389,998,320,673,780,1043
"ENSMUSG00000028497",659,227,263,487,269,323,198,422,151,274,442,526
"ENSMUSG00000028514",5463,2143,2109,5505,2393,3169,1816,4336,1553,2973,3554,4844
"ENSMUSG00000028517",10551,2307,3122,16346,2979,8666,2811,12853,3859,8136,8186,4771
"ENSMUSG00000028518",728,430,399,975,302,530,298,723,258,573,545,676
"ENSMUSG00000028519",64,25,22,107,27,97,38,62,33,80,57,35
"ENSMUSG00000028520",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028521",849,384,421,921,430,562,294,885,254,576,572,724
"ENSMUSG00000028522",3499,1473,1690,3196,1379,2111,1247,2825,920,1926,2237,2863
"ENSMUSG00000028523",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000028524",469,589,553,376,430,265,260,319,138,188,279,837
"ENSMUSG00000028525",195,129,113,205,119,131,88,169,61,83,144,315
"ENSMUSG00000028527",694,159,204,485,176,334,275,394,144,261,434,445
"ENSMUSG00000028528",765,389,467,391,439,214,282,302,79,215,357,840
"ENSMUSG00000028530",8915,3321,3595,10058,3716,5294,2854,8298,2570,5147,6268,6820
"ENSMUSG00000028532",771,317,275,777,377,489,221,512,206,428,475,600
"ENSMUSG00000028533",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028536",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028538",988,332,318,1163,381,706,279,1009,298,597,699,728
"ENSMUSG00000028539",6,2,2,3,3,6,3,2,0,1,3,11
"ENSMUSG00000028540",326,59,74,397,90,237,91,268,101,178,159,200
"ENSMUSG00000028541",548,118,160,703,211,349,191,532,164,344,408,406
"ENSMUSG00000028542",814,194,271,976,301,480,240,715,272,445,530,559
"ENSMUSG00000028544",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000028545",286,99,145,297,118,156,102,270,91,143,157,227
"ENSMUSG00000028546",199,201,278,186,198,104,102,163,57,109,137,426
"ENSMUSG00000028549",180,74,110,156,81,69,64,134,41,48,91,157
"ENSMUSG00000028550",806,301,375,801,296,527,256,735,239,500,538,634
"ENSMUSG00000028551",855,282,220,953,255,479,201,864,281,466,632,541
"ENSMUSG00000028552",5365,1693,1866,5175,1730,3165,1618,4378,1510,2721,3589,3776
"ENSMUSG00000028553",1,2,2,1,1,0,3,1,0,2,0,9
"ENSMUSG00000028555",297,127,150,251,157,145,167,153,67,114,175,291
"ENSMUSG00000028556",3004,1214,1298,4069,1252,2356,938,3080,1153,2237,2088,2438
"ENSMUSG00000028557",6739,1643,2060,7677,1543,4192,1608,7459,2017,3821,5043,4167
"ENSMUSG00000028558",4,3,2,0,1,6,0,0,2,0,1,4
"ENSMUSG00000028559",3593,1343,1262,3511,1331,1921,1234,2928,933,1768,2384,2780
"ENSMUSG00000028560",1149,373,437,1124,394,605,376,943,256,527,749,752
"ENSMUSG00000028563",426,91,112,450,138,281,135,383,102,234,305,328
"ENSMUSG00000028565",7554,3984,3515,10309,3964,5959,2011,7890,2943,5510,5316,5402
"ENSMUSG00000028567",1183,508,581,1232,597,680,390,1207,336,647,812,934
"ENSMUSG00000028568",865,275,367,825,301,471,301,715,244,441,534,558
"ENSMUSG00000028571",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028572",608,321,403,498,257,332,250,427,120,312,385,545
"ENSMUSG00000028573",668,185,183,1004,218,629,206,917,255,506,516,455
"ENSMUSG00000028575",12,10,12,4,17,1,3,13,1,7,4,9
"ENSMUSG00000028576",488,357,361,485,292,228,182,434,140,247,339,455
"ENSMUSG00000028577",2161,886,945,2239,830,1215,664,1737,561,1203,1527,1348
"ENSMUSG00000028578",273,135,163,257,105,172,128,241,77,175,202,289
"ENSMUSG00000028580",4323,1703,1790,4886,2012,2799,1433,3899,1252,2484,2831,3551
"ENSMUSG00000028581",3135,1135,1261,2096,1443,1221,1035,1418,539,1079,1911,3529
"ENSMUSG00000028582",1410,545,585,1659,647,992,476,1414,506,860,995,1232
"ENSMUSG00000028583",495,208,188,287,236,176,128,235,85,162,327,471
"ENSMUSG00000028584",9,1,0,9,4,3,0,2,5,1,3,1
"ENSMUSG00000028587",5,3,1,10,1,2,2,11,6,15,4,6
"ENSMUSG00000028589",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000028590",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028591",0,2,0,0,0,0,1,0,0,4,0,0
"ENSMUSG00000028593",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028597",132,40,62,104,62,50,51,134,33,55,73,127
"ENSMUSG00000028599",1410,434,545,1042,729,526,455,794,240,519,924,1633
"ENSMUSG00000028600",489,244,132,325,284,215,176,221,83,165,247,555
"ENSMUSG00000028601",474,161,145,480,194,256,175,408,148,268,359,367
"ENSMUSG00000028602",34,12,9,21,14,16,8,17,16,22,22,9
"ENSMUSG00000028603",2180,1186,993,2378,659,1212,727,2234,677,1289,1472,1531
"ENSMUSG00000028607",1744,749,482,1975,524,1087,407,1887,530,975,1204,1127
"ENSMUSG00000028608",802,314,316,939,382,453,262,713,225,507,531,694
"ENSMUSG00000028609",518,223,242,487,219,251,206,387,128,233,351,418
"ENSMUSG00000028610",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000028612",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028613",305,229,262,339,178,142,131,238,68,163,194,350
"ENSMUSG00000028614",581,266,205,686,271,400,218,507,180,381,410,459
